LEAD_ID,CASE_OPENED_DATE,CASE_CLOSED_SUCCESSFUL_DATE,SALES_FUNNEL_STEPS
38c58c88a61e5f4,2024-03-20,2024-03-23,Sales Call 1
9eaad42fc39656b,2024-06-24,2024-06-25,Sales Call 1
5ec532ad128ce91,2024-04-12,2024-04-14,Sales Call 1
17267fdfa181ac6,2024-02-20,,Sales Call 1
20f8cdfbe6bdcd7,2024-03-26,2024-03-30,Sales Call 1
36c68532c53e56e,2024-05-27,2024-05-27,Sales Call 2
bc981bc0099469d,2024-05-02,2024-05-03,Sales Call 1
ba6c1c7f9b06b54,2024-05-20,2024-05-20,Sales Call 1
676390ede6911ee,2024-05-12,2024-05-12,Sales Call 1
28d58c6b4a280fa,2024-05-20,2024-05-20,Sales Call 2
31506dbf79435c3,2024-05-24,2024-06-18,Sales Call 1
f4b5b6de191c43e,2024-03-28,2024-03-31,Sales Call 1
816a001f0b03ade,2024-06-28,2024-06-29,Sales Call 1
f49457bf20f04be,2024-07-18,,Sales Call 1
2b77c75ca018751,2024-05-06,2024-05-06,Sales Call 1
9e4ddaf58ac1df8,2024-03-29,,Sales Call 1
11487bdf2882417,2024-04-22,2024-04-23,Sales Call 1
825d32c368649b5,2024-03-29,2024-04-01,Sales Call 1
cca26fd157635ab,2024-06-22,2024-06-23,Sales Call 1
3704a16254a2dc3,2024-04-11,2024-04-12,Sales Call 1
ae03c17ad3f6f58,2024-02-25,2024-02-27,Sales Call 1
70a76248298d1d4,2024-03-03,2024-03-04,Sales Call 1
278d56968f95cef,2024-05-14,2024-05-14,Sales Call 2
6233a3ebdac4e02,2024-05-24,,Sales Call 1
86d5e072b039c52,2024-06-13,2024-06-14,Sales Call 1
831400933a86984,2024-03-10,2024-03-11,Sales Call 1
ed6c6ff7edd85e0,2024-03-25,2024-03-29,Sales Call 1
de53d89972e89a4,2024-05-04,,Sales Call 2
538162fd647838c,2024-02-25,2024-02-28,Sales Call 1
b94a4ab50ab10b8,2024-04-28,2024-04-29,Sales Call 1
249d943b401500a,2024-06-22,2024-06-22,Sales Call 1
6cf814db0885495,2024-03-23,2024-03-23,PV System Sold
33424a06b70e261,2024-03-19,2024-03-22,Sales Call 1
412214efe760fa6,2024-05-27,2024-05-27,Sales Call 1
afd347b4bdaf745,2024-03-14,2024-03-17,Sales Call 1
34918094b260223,2024-05-20,2024-05-20,Sales Call 1
c02eb4f3b217147,2024-07-08,2024-07-08,Sales Call 1
014e6d412a3ff69,2024-06-20,2024-06-21,Sales Call 1
7c34fed3a87148b,2024-05-24,2024-05-24,Sales Call 1
7f8c5acb3fe9050,2024-06-03,2024-06-03,Sales Call 1
045a220d15f665b,2024-04-30,,Sales Call 1
eca15055165e13f,2024-05-16,,Sales Call 1
1e10c4acab3cf02,2024-02-29,2024-03-03,Sales Call 1
5e0f62519c55072,2024-06-02,2024-06-02,Sales Call 1
03a1461c794a018,2024-05-31,2024-06-01,Sales Call 1
73ffb2e42aa9f8c,2024-06-16,2024-06-16,Sales Call 1
af2fa783565313d,2024-07-10,2024-07-13,Sales Call 1
1e79a47aa347550,2024-04-20,,PV System Sold
fe7a7a5aa804fec,2024-07-15,2024-07-15,Sales Call 1
459eeb8fd8f916f,2024-05-05,2024-05-06,PV System Sold
66199b28e1e0bb3,2024-06-25,,Sales Call 1
c5c5ae9866dbbb8,2024-06-06,,Sales Call 1
4d3770d0e0becb5,2024-06-25,2024-06-28,Sales Call 1
806488956418680,2024-05-09,2024-05-11,Sales Call 1
d284734e85f42b1,2024-07-16,2024-07-16,Sales Call 1
573089ada86c97f,2024-04-05,,Sales Call 1
2281db04e1c39b6,2024-04-15,2024-04-16,Sales Call 1
169e21411009810,2024-04-12,2024-04-13,Sales Call 1
56efdba96e9628e,2024-05-13,2024-05-13,Sales Call 1
e99ef869b3f452f,2024-03-23,2024-03-26,Sales Call 1
04b76315593e3fc,2024-06-25,2024-06-25,Sales Call 1
43ba09d2e4ae425,2024-05-27,2024-05-27,Sales Call 1
b0e7707b58aca3f,2024-05-15,2024-05-17,Sales Call 1
be9c215ef60f260,2024-04-11,2024-04-13,Sales Call 1
8297cff2fc0e11f,2024-06-19,2024-06-21,Sales Call 1
4dbda0b0c85c3ad,2024-05-18,2024-05-18,Sales Call 2
f910ba8a85c9a09,2024-04-20,2024-04-22,Sales Call 1
7a79b3dd63392b3,2024-04-03,2024-04-06,Sales Call 1
e1fa582d0dff598,2024-07-12,,Sales Call 1
1c99065e5d86e02,2024-06-12,,Sales Call 1
077c2969f930c03,2024-04-18,,Sales Call 1
149903ae6913179,2024-07-10,2024-07-12,Sales Call 1
76d5c6b6a1fbd29,2024-05-02,2024-05-04,Sales Call 1
595241318143cc2,2024-06-14,,Sales Call 1
a5b80c414909247,2024-06-27,,Sales Call 1
99653290dcc7942,2024-06-01,2024-06-01,Sales Call 1
894907ff29b1a1a,2024-03-20,2024-03-23,Sales Call 1
7514d3bcddd8c10,2024-05-31,2024-06-01,Sales Call 1
264ad52b2694298,2024-06-03,2024-06-04,PV System Sold
d75dc30fd8db663,2024-05-30,2024-05-31,Sales Call 1
f04e8d73e56303e,2024-05-28,2024-05-28,Sales Call 2
feab8603890851d,2024-06-02,2024-06-02,Sales Call 1
9af06156d7ce227,2024-06-27,2024-06-28,Sales Call 1
9be4afa430da0d2,2024-02-26,2024-02-26,Sales Call 2
9f07afc2f1d95ba,2024-04-07,2024-04-08,Sales Call 1
1ced1ae33d22e73,2024-04-29,2024-04-30,Sales Call 1
bb4dfedd7388383,2024-05-29,,Sales Call 1
907273038318b3e,2024-04-27,2024-04-28,Sales Call 1
d248dec38a32142,2024-05-13,2024-05-14,Sales Call 1
cbf7d01ee46bd39,2024-07-03,2024-07-03,Sales Call 1
080cf2ccf58202d,2024-02-26,2024-02-27,Sales Call 1
734154c6203c553,2024-04-19,2024-04-20,Sales Call 1
3deae85a99130c9,2024-05-25,2024-05-26,Sales Call 1
6c61afc456cf3bc,2024-06-22,2024-06-23,Sales Call 1
3d72de8746846be,2024-04-25,2024-04-27,Sales Call 1
867a05a938332f3,2024-07-14,2024-07-14,Sales Call 1
8d9f22e3d0969a3,2024-06-28,2024-06-28,PV System Sold
9ff29e2ba00338a,2024-04-14,2024-04-14,Sales Call 1
1203eea8dddc770,2024-03-24,2024-03-27,Sales Call 1
68c6856559c7e99,2024-05-06,2024-05-06,Sales Call 1
7bce982c965f4bb,2024-06-16,,Sales Call 1
2dbddd728f5d377,2024-07-14,2024-07-15,Sales Call 1
2e9501ec85c86c8,2024-07-21,2024-07-21,Sales Call 1
bb7d9c7cec44be9,2024-05-16,2024-05-17,Sales Call 1
be3d382860d806b,2024-07-20,2024-07-20,PV System Sold
63895a7857ed787,2024-08-11,2024-08-11,Sales Call 2
beef9fd5eb748e3,2024-06-16,2024-06-16,Sales Call 1
5b039c00dd8e877,2024-06-23,2024-06-23,Sales Call 1
f6e37ec098d7f24,2024-07-02,2024-07-02,Sales Call 1
18dd6abb9bf8d4f,2024-06-14,,Sales Call 1
7a1cad8dac0ffce,2024-04-29,,Sales Call 1
7fda71f5851717d,2024-03-23,,Sales Call 1
0920f78fe98d8b3,2024-06-28,2024-06-29,Sales Call 1
e03736eba429e0d,2024-04-19,,Sales Call 1
7b0d1cbef644697,2024-03-27,2024-03-30,Sales Call 1
03c0ab406c19300,2024-02-28,2024-03-02,Sales Call 1
de54c053e64a64f,2024-07-15,2024-07-16,PV System Sold
9e0c955f69a4909,2024-06-14,2024-06-15,Sales Call 1
453e99e28ce559c,2024-04-27,2024-04-28,Sales Call 1
03e56c0c8645006,2024-03-05,2024-03-05,Sales Call 2
2c080bc70f3e3c6,2024-04-16,2024-04-16,PV System Sold
136abfb97374e27,2024-03-27,2024-03-29,Sales Call 2
856c75bd758c3ed,2024-02-29,2024-03-02,Sales Call 1
3a1392d266c7565,2024-06-23,2024-06-23,Sales Call 1
9b3fe95e89b846d,2024-07-17,2024-07-19,Sales Call 1
016b178a73c771e,2024-02-23,,Sales Call 1
5224bfdc581ec05,2024-05-17,2024-05-18,Sales Call 1
cb645bf387b387e,2024-04-12,2024-04-12,Sales Call 2
0afe2910fe3d104,2024-07-21,2024-07-21,Sales Call 1
4a066b6a5392b51,2024-05-08,2024-05-10,Sales Call 1
9859abcd16f0386,2024-03-02,2024-03-04,Sales Call 1
d5cf4c9a44ac7de,2024-04-26,2024-04-27,Sales Call 1
07801a4b1256ad6,2024-05-05,2024-05-05,Sales Call 1
a7da57373be8174,2024-05-20,2024-05-20,Sales Call 1
f6c5e7b8eaff2c8,2024-05-14,2024-05-14,Sales Call 2
587dc953930cdd4,2024-05-20,2024-05-21,Sales Call 1
c6abd6f734ff01a,2024-04-07,2024-04-07,PV System Sold
bc5dc5157d50b3b,2024-06-04,2024-06-04,Sales Call 1
f9e75afed0bb21f,2024-04-30,,Sales Call 1
25eb7d3e0a26d3a,2024-07-14,2024-07-15,Sales Call 1
48cd04fbec7a184,2024-03-02,,Sales Call 1
2eb2f481c23dfbe,2024-06-10,2024-06-10,Sales Call 1
b7a9e3dca6e15d3,2024-04-10,,Sales Call 1
eabbe7660eaadae,2024-03-30,2024-04-02,Sales Call 1
9133e160d5f641f,2024-03-17,2024-03-19,Sales Call 1
dfe63d2b744c0de,2024-03-10,2024-03-11,Sales Call 1
706c2cec6408367,2024-07-14,2024-07-15,Sales Call 1
d0bdf8058cf1697,2024-03-15,2024-03-15,Sales Call 1
2c8ad395c74c99b,2024-04-17,2024-04-19,Sales Call 1
48916dadf05c883,2024-04-15,2024-04-16,PV System Sold
b0becf8f86fbcfd,2024-03-25,2024-03-29,Sales Call 1
283d6d7c0350bc8,2024-07-16,2024-07-16,Sales Call 2
7bcdf7095f74ce8,2024-03-22,2024-03-25,Sales Call 1
50add0d7be39212,2024-07-19,2024-07-19,Sales Call 2
19339254f03f9bd,2024-03-30,2024-04-02,Sales Call 1
a92f52e78671c24,2024-04-22,2024-04-23,Sales Call 1
ff5a6780ddac61f,2024-06-01,2024-06-02,Sales Call 1
4407bd3b5b9f9ac,2024-04-03,2024-04-05,Sales Call 1
b8ba4d71ebdfc59,2024-02-22,2024-02-25,Sales Call 1
a6dcc7e898fae91,2024-06-28,,Sales Call 1
f0ad57a76dc381f,2024-04-23,2024-04-26,Sales Call 1
ba0e2763e072249,2024-05-23,2024-05-24,Sales Call 1
a7af81789640d34,2024-07-06,2024-07-06,Sales Call 1
13f3ac73f935910,2024-06-13,,Sales Call 1
65dcbb0fef8e2c4,2024-07-11,,Sales Call 1
238c8b97be6be24,2024-04-18,,Sales Call 1
763dd18f98142b2,2024-05-20,2024-05-20,Sales Call 1
d9c5658202db462,2024-05-11,2024-05-12,Sales Call 1
11e0aa19e43b1b3,2024-06-26,,Sales Call 1
f89fa15a7970c37,2024-04-21,2024-04-23,Sales Call 1
3409afdeddf9ae9,2024-04-02,2024-04-05,Sales Call 1
4a90cb8324acb8e,2024-07-12,2024-07-13,Sales Call 1
3b504646a4a2861,2024-05-20,2024-05-20,Sales Call 1
3e5f79aeb7e7310,2024-07-26,2024-07-26,Sales Call 2
a4f1a5793dda68e,2024-05-13,,Sales Call 2
ef8cb426c268acd,2024-06-14,2024-06-14,Sales Call 2
fb4cc3a34f48c1b,2024-07-06,2024-07-07,Sales Call 1
2ef8c00de7eb4b3,2024-05-18,2024-05-19,Sales Call 1
a74ab118b073e77,2024-06-09,2024-06-09,Sales Call 1
5d17699d34008b3,2024-03-06,2024-03-09,Sales Call 1
f9d400280e82e11,2024-06-02,2024-06-02,Sales Call 1
535d2aa205621b0,2024-06-16,2024-06-16,Sales Call 1
befccb1c842cfbb,2024-05-21,2024-05-21,Sales Call 2
3ab886f44776323,2024-07-23,,Sales Call 2
eaf0aba338e8e01,2024-07-03,2024-07-05,Sales Call 1
6b5282f6953c5f8,2024-06-22,,Sales Call 1
89034df76658dbb,2024-07-08,2024-07-08,Sales Call 1
93449913cd69801,2024-05-09,2024-05-11,Sales Call 1
6acc609341f6393,2024-04-06,,Sales Call 1
a3c04465d0613b6,2024-04-16,2024-04-16,Sales Call 1
ef16a99f98f2209,2024-04-27,2024-04-28,Sales Call 1
f54d950733812dd,2024-05-19,2024-05-19,Sales Call 1
7d1b8bc3df17d3a,2024-03-17,2024-03-19,Sales Call 1
ce366323d6a1345,2024-05-01,,Sales Call 1
6d3be0702e6d7b3,2024-06-22,2024-06-22,Sales Call 1
a1e382975fe9c7d,2024-05-23,2024-05-25,Sales Call 1
d7dd65644d69405,2024-05-19,2024-05-19,Sales Call 1
4190a03ec8e399a,2024-05-27,2024-05-27,Sales Call 1
b855007d7f6a8ae,2024-07-05,2024-07-06,Sales Call 1
4c804991916ca01,2024-04-19,2024-04-20,Sales Call 1
e4b0a95e6edcd8d,2024-06-12,2024-06-14,Sales Call 1
a6dfc75c7a19b18,2024-05-31,2024-06-01,Sales Call 1
7c6a3b0961f1646,2024-08-03,2024-08-03,Sales Call 2
efbad934a9465e7,2024-04-08,2024-04-08,Sales Call 1
0ee7aa75866326a,2024-06-04,2024-06-04,PV System Sold
e50cf398571ed80,2024-02-27,2024-03-01,Sales Call 1
c3cf7b12081e7ed,2024-04-01,2024-04-03,Sales Call 1
75bde9240ab750f,2024-03-14,2024-03-17,Sales Call 1
58b1e3985d625d5,2024-05-29,2024-05-31,Sales Call 1
50c23ea4d7e31a8,2024-05-16,,Sales Call 1
54a0079137c77d9,2024-04-10,2024-04-12,Sales Call 1
571259c071dbeed,2024-05-06,2024-05-06,Sales Call 1
8450af664d30c2e,2024-06-25,2024-06-26,Sales Call 1
4a15fcf27b22abe,2024-07-12,2024-07-13,Sales Call 1
56cd8363117efea,2024-05-10,2024-05-13,Sales Call 1
c48cb315e891ef9,2024-02-26,2024-02-28,Sales Call 1
f9c60eb2bf5e2d8,2024-03-15,2024-03-18,Sales Call 1
cb5b4e9f67d4c4e,2024-05-21,2024-05-21,Sales Call 2
1d6bdbff8891966,2024-05-27,2024-05-27,PV System Sold
1eb8b2e0cb52c1e,2024-05-03,2024-05-04,Sales Call 1
37a8335e453e4c4,2024-07-11,2024-07-12,Sales Call 1
17888687fa1fef3,2024-05-16,2024-05-17,Sales Call 1
80bad9ece8ebf27,2024-07-03,2024-07-05,Sales Call 1
6c18e1e55764838,2024-06-19,2024-06-21,Sales Call 1
ad446297fc2c248,2024-06-05,2024-06-07,Sales Call 1
2e1579f0cdc421b,2024-05-25,2024-05-26,Sales Call 1
a71af25e9adc210,2024-03-14,,Sales Call 1
a26ade3989e3b4c,2024-03-16,2024-03-18,Sales Call 1
31caf8fe0aa2395,2024-04-06,2024-04-08,Sales Call 1
c97da676de42b61,2024-03-24,2024-03-29,Sales Call 1
9f416caaee54516,2024-06-01,,Sales Call 1
0dcbaf2583e00df,2024-03-31,2024-04-02,Sales Call 1
3fc1029e82ed270,2024-05-19,,Sales Call 1
7436b868af70311,2024-04-15,2024-04-15,Sales Call 2
477e4141a018708,2024-07-08,2024-07-08,Sales Call 1
7b6d7c3824a30bb,2024-05-19,2024-05-20,Sales Call 1
8be30fd77e6cee7,2024-03-26,2024-03-30,Sales Call 1
9f909ea982ae7ba,2024-03-08,2024-03-10,Sales Call 1
a58440a03998a1e,2024-08-18,2024-08-18,Sales Call 2
3e812b5e1c1d1b9,2024-07-19,2024-07-19,Sales Call 1
2197d3c91a06ab0,2024-07-12,,Sales Call 1
46b65f9705d53cf,2024-05-26,2024-05-26,Sales Call 1
e85066865f857d0,2024-05-18,2024-05-19,Sales Call 1
bb699f5a59eb6c0,2024-07-02,2024-07-02,Sales Call 2
51b6dbd1333e143,2024-03-08,2024-03-10,Sales Call 1
d59a97e5957d2dc,2024-04-25,2024-04-27,Sales Call 1
38df904399db3e8,2024-07-02,2024-07-02,Sales Call 1
49e636ad0065a09,2024-07-13,2024-07-13,Sales Call 1
d0eacb69617d61e,2024-05-12,,Sales Call 1
6abdb6ed552fda3,2024-09-13,2024-09-13,Sales Call 2
ac5113491b95762,2024-04-14,2024-04-14,Sales Call 1
87e69460da638fe,2024-07-01,2024-07-01,Sales Call 1
1bcabffbbb66f44,2024-05-27,2024-05-27,Sales Call 1
e36d557a114a734,2024-03-15,2024-03-15,Sales Call 2
85aadc08aaf134a,2024-07-13,2024-07-14,Sales Call 1
272d9836b95f31c,2024-05-03,2024-05-04,Sales Call 1
223f996f06ce738,2024-05-26,2024-05-27,Sales Call 1
45881e3c2dd6ba0,2024-05-16,2024-05-17,Sales Call 1
62da82814f51621,2024-07-10,,Sales Call 1
b4f7e8797e26dcf,2024-04-05,2024-04-05,PV System Sold
cb58faac7586c78,2024-06-18,,Sales Call 1
88434391807cc3e,2024-05-21,2024-05-24,Sales Call 1
79588b1d2e63705,2024-05-31,2024-06-01,Sales Call 1
07cb871954aa6ee,2024-03-05,2024-03-05,Sales Call 2
8dd39362308787a,2024-07-07,2024-07-07,PV System Sold
3deae85a99130c9,2024-06-09,2024-06-09,PV System Sold
280b16be189092a,2024-06-23,2024-06-23,Sales Call 2
853d86323b7007c,2024-07-17,2024-07-19,Sales Call 1
9561d199a068c8f,2024-07-07,2024-07-08,Sales Call 1
f35925801d976e9,2024-06-01,,Sales Call 1
81b0a7755e58e74,2024-06-08,2024-06-09,PV System Sold
34d08dec1c28783,2024-04-30,2024-04-30,Sales Call 1
4611f3bb3805be9,2024-07-20,2024-07-20,Sales Call 2
2f1106f0360f05f,2024-06-07,2024-06-07,Sales Call 2
5d72a596231122e,2024-06-09,,Sales Call 1
ed0a464f49dfd95,2024-04-17,2024-04-17,PV System Sold
869a462e1d55b91,2024-03-06,2024-03-09,Sales Call 1
7debaf221a3e5f9,2024-04-24,2024-04-26,Sales Call 1
b933d426b6c8678,2024-04-28,2024-04-29,Sales Call 1
8c187823d7a4ae7,2024-07-20,2024-07-21,PV System Sold
bbc5a283d07e976,2024-06-23,2024-06-23,Sales Call 2
2766ed43341ed9e,2024-06-30,2024-07-01,Sales Call 1
e5bbb28e2624d9f,2024-04-17,2024-04-19,Sales Call 1
e582cf3674274d7,2024-04-15,2024-04-15,Sales Call 1
7f8ad21c3036bdf,2024-07-19,2024-07-19,Sales Call 2
e6a71b2356389d5,2024-03-18,,Sales Call 2
8f7d96d52ca92a4,2024-07-16,2024-07-16,Sales Call 1
db45da86ff8cd91,2024-05-17,2024-05-18,Sales Call 1
c3f1c7651700096,2024-05-31,,Sales Call 1
cf7fdb03dfeb79b,2024-07-18,2024-07-19,Sales Call 1
dcab1bef4ab642c,2024-06-30,2024-06-30,Sales Call 1
ae8552d9037f7e8,2024-03-04,2024-03-04,PV System Sold
8d4f778fe95e86f,2024-04-09,2024-04-09,Sales Call 1
6021ccd83bf1cff,2024-04-14,2024-04-14,Sales Call 2
c04862809b82f38,2024-03-27,2024-03-30,Sales Call 1
a49e04de9883e79,2024-06-04,,Sales Call 1
52285667ad40e67,2024-05-04,2024-05-05,Sales Call 1
697835ad2052c22,2024-05-03,2024-05-04,Sales Call 1
f61134322b25b46,2024-03-31,2024-03-31,Sales Call 2
2b13a3ece04e88c,2024-06-23,2024-06-24,Sales Call 1
410fe3b0de5d5aa,2024-04-25,2024-04-26,Sales Call 1
9be9ca495d26195,2024-04-28,2024-04-29,Sales Call 1
5eed81349b11742,2024-03-31,,Sales Call 1
c4847a273b6c9e9,2024-06-23,2024-06-23,Sales Call 2
c7c1c1a83d60924,2024-04-06,2024-04-06,Sales Call 2
24c1d4ca7782430,2024-04-21,2024-04-23,Sales Call 1
9463bee9298fba5,2024-04-29,2024-04-29,Sales Call 1
6881aed0fc4a28c,2024-04-17,2024-04-19,Sales Call 1
628ec13fc22d267,2024-05-05,2024-05-05,Sales Call 1
ec9e32eb8af34e6,2024-03-08,,Sales Call 1
89dd4cd0ed1f61e,2024-05-18,2024-05-18,Sales Call 2
514df7ac391464f,2024-06-17,2024-06-17,Sales Call 1
0baf88ebb6158c9,2024-05-14,2024-05-15,Sales Call 1
a879f80038ee509,2024-03-29,2024-03-31,Sales Call 1
c703c839e72fde3,2024-05-11,2024-05-12,Sales Call 1
e089180c7cde560,2024-03-06,,Sales Call 1
7eb0c6be9110a8e,2024-06-14,2024-06-15,Sales Call 1
fbb51201d4dd1f3,2024-03-08,2024-03-10,Sales Call 1
809a6fd926b91a9,2024-06-12,2024-06-14,Sales Call 1
f19e16d83b2257d,2024-05-30,2024-05-31,Sales Call 1
6c1add3152f7c94,2024-04-12,,Sales Call 1
ce805f8d045ab1d,2024-05-12,2024-05-12,PV System Sold
6382c486f354c57,2024-04-13,2024-04-13,Sales Call 1
fac7693a156af28,2024-02-22,2024-02-25,Sales Call 1
0bdfc8f46a6bc69,2024-05-09,2024-05-11,Sales Call 1
24af74058b5189d,2024-04-10,,Sales Call 1
e43b59e6c4b2b84,2024-04-17,2024-04-19,Sales Call 1
0101f02a20d93e2,2024-05-19,2024-05-19,Sales Call 2
6fb146eb115b550,2024-03-18,2024-03-20,Sales Call 1
94e64971d6a30e1,2024-05-04,,Sales Call 1
acb1b6a3db3b63f,2024-07-22,2024-07-22,PV System Sold
5ceeaadc87febdf,2024-07-08,,Sales Call 2
373e140f7a572a4,2024-06-08,2024-06-09,Sales Call 1
ed056c292c29ab8,2024-06-06,2024-06-07,Sales Call 1
a22d1505aaf32ed,2024-04-18,2024-04-19,Sales Call 1
bc6fd0be00cdb7c,2024-02-22,2024-02-25,Sales Call 1
656056253707edc,2024-07-12,2024-07-12,Sales Call 2
ff3ffea17b0800c,2024-05-06,2024-05-07,PV System Sold
1e9f9b0817d1ddc,2024-06-18,2024-06-18,Sales Call 1
9db90b9fab419fd,2024-05-13,2024-05-13,Sales Call 2
e4ae921000ae91a,2024-03-03,2024-03-04,Sales Call 1
5a2133efdb053bf,2024-04-29,2024-04-29,Sales Call 1
d248dec38a32142,2024-05-19,2024-05-19,Sales Call 2
920eb4b7edbd16a,2024-03-08,2024-03-08,Sales Call 2
95234723ca1afd5,2024-05-30,,Sales Call 1
d4c2fc6952b357c,2024-03-19,2024-03-22,Sales Call 1
da50dd8b1c737c7,2024-07-03,,Sales Call 1
bc5fb211472487e,2024-06-27,2024-06-28,Sales Call 1
5d269cb5aeee7b4,2024-05-01,2024-05-03,Sales Call 1
52d83ebeb298083,2024-06-05,2024-06-07,Sales Call 1
c1f78cd68b77716,2024-03-12,2024-03-12,PV System Sold
a8207006872bf4d,2024-04-05,2024-04-05,Sales Call 2
3e9de5d5c2394b6,2024-06-29,,Sales Call 1
a0a7a672cdc70fe,2024-06-23,2024-06-24,Sales Call 1
529bbcbde1153ca,2024-05-10,2024-05-11,Sales Call 1
23d346c7654f6f3,2024-05-18,2024-05-18,Sales Call 2
45c4590417995d6,2024-06-30,2024-07-01,Sales Call 1
1cc40a1f0561ff7,2024-04-02,2024-04-02,Sales Call 2
f9f3fea8ef1be8a,2024-06-21,2024-06-22,Sales Call 1
e62e37a314e0e70,2024-06-24,2024-06-24,PV System Sold
3161b1b566d8c20,2024-03-13,2024-03-15,Sales Call 1
3897a31e27c196d,2024-05-14,2024-05-14,Sales Call 1
47560ab56b71acf,2024-07-08,,Sales Call 1
1cc632813af5f05,2024-07-11,2024-07-12,Sales Call 1
32c09ee7af43f77,2024-07-12,2024-07-13,Sales Call 1
c636e4b510cbdd7,2024-03-17,2024-03-19,Sales Call 1
ee793461b7ba57c,2024-07-14,2024-07-15,Sales Call 1
e7466bf0baa7a14,2024-04-22,2024-04-23,Sales Call 1
c69f0937b5457dd,2024-04-23,2024-04-23,Sales Call 1
cabc403d985f3ff,2024-08-02,2024-08-02,Sales Call 2
82596051d67b53f,2024-05-15,2024-05-17,Sales Call 1
884e5f28a06be7b,2024-06-21,,Sales Call 1
ed077a085f3d8ed,2024-06-30,2024-06-30,Sales Call 2
375665cc6444430,2024-03-03,2024-03-04,Sales Call 1
a0abde1c3346972,2024-06-14,2024-06-15,PV System Sold
300f784094fbcd0,2024-06-12,2024-06-12,Sales Call 1
ce2e664434123ea,2024-03-08,2024-03-08,Sales Call 2
fb7a63e4c65c5c7,2024-02-28,,Sales Call 1
869b2dbaa901d12,2024-04-29,2024-04-29,Sales Call 1
23f119219c22bff,2024-03-14,2024-03-17,Sales Call 1
d26d08cc9a94890,2024-04-28,,Sales Call 1
de8d7e11cd32017,2024-07-08,2024-07-08,Sales Call 1
6dc509ce07f97dc,2024-02-23,,Sales Call 1
96cd5987c377dae,2024-06-29,2024-06-29,Sales Call 1
66099d0a8eea14a,2024-08-26,2024-08-26,PV System Sold
ed30212de20de17,2024-06-02,2024-06-03,Sales Call 1
a6a731ae2351c49,2024-06-24,,Sales Call 1
135ab08225bece3,2024-05-23,2024-05-24,Sales Call 1
bff4ced7ccb2519,2024-04-14,2024-04-14,Sales Call 1
6ef835eead2a019,2024-06-21,2024-06-22,Sales Call 1
53ce5f9d01b06a3,2024-03-05,2024-03-05,Sales Call 1
86a2a03873b44f4,2024-07-21,2024-07-22,Sales Call 1
85b2f0efa359e00,2024-06-26,2024-06-28,Sales Call 1
060ef256d891bfe,2024-04-12,2024-04-12,Sales Call 1
172702cd67662ec,2024-05-05,,Sales Call 1
430513c4446f85a,2024-04-01,2024-04-01,Sales Call 1
556115689976150,2024-05-07,2024-05-07,Sales Call 1
0f622169eceb50c,2024-07-03,2024-07-05,Sales Call 1
4c0d3505b128420,2024-07-01,,Sales Call 1
3b9dfa9ff6ee59a,2024-03-15,2024-03-15,Sales Call 2
60ab9e891ed1af1,2024-04-23,,Sales Call 1
bc737af3f858358,2024-06-27,2024-06-28,Sales Call 1
126db67e6e888d4,2024-04-01,2024-04-03,Sales Call 1
8b76ad6e62aa3f7,2024-03-21,2024-03-24,Sales Call 1
e37c2f02f189544,2024-07-02,,Sales Call 1
c9f02c41103b322,2024-05-17,2024-05-18,Sales Call 1
541620ccf6984f2,2024-05-13,2024-05-13,PV System Sold
c8174dbc4ef7ddf,2024-05-04,2024-05-05,PV System Sold
e45582734b4c54c,2024-06-09,,Sales Call 1
2ba37a9c68c37ba,2024-02-22,2024-02-25,Sales Call 1
e9708ef22083caa,2024-05-02,2024-05-04,Sales Call 1
ab48f98c1166014,2024-02-28,2024-03-01,Sales Call 1
c99a21f96c95bbb,2024-04-16,2024-04-17,Sales Call 1
3acc57c854f9f7c,2024-06-24,2024-06-24,Sales Call 1
3b7872a70776b64,2024-03-10,2024-03-11,Sales Call 1
c50de8b863dadf1,2024-03-31,,Sales Call 1
1f0715053d7b53d,2024-06-27,2024-06-28,Sales Call 1
763fa0973d35cfb,2024-06-26,2024-06-26,Sales Call 2
e0c0934fc309a1d,2024-06-03,2024-06-04,Sales Call 1
30765b32d8c3da3,2024-06-22,2024-06-22,Sales Call 1
e7679fda17df903,2024-03-16,2024-03-18,Sales Call 1
66bb1f6458bf5ec,2024-04-19,2024-04-20,Sales Call 1
fa3c750892cbc88,2024-04-29,2024-04-29,Sales Call 1
3f4f204f49fab90,2024-07-19,2024-07-21,Sales Call 1
737b7b42c259944,2024-06-26,2024-06-28,Sales Call 1
d2265ae595671cf,2024-05-10,2024-05-11,Sales Call 1
46815b312c386da,2024-04-28,2024-04-28,Sales Call 1
2936dbed36be89f,2024-03-17,,Sales Call 1
c45a8fcc82d4730,2024-04-13,2024-04-14,Sales Call 1
ea98cd1e62a961e,2024-06-19,,Sales Call 1
98fec696b54eb22,2024-03-19,2024-03-23,Sales Call 1
ebe374e040278a2,2024-05-23,,Sales Call 1
dad825625c2688c,2024-07-19,2024-07-19,Sales Call 1
4cc63b9530770e5,2024-05-22,,Sales Call 1
2256d2b3446da3c,2024-03-27,2024-03-27,Sales Call 2
d929d468441f720,2024-06-29,,Sales Call 1
72aa240ef92e389,2024-07-17,2024-07-19,Sales Call 1
3e99fa0e758e814,2024-03-12,2024-03-12,PV System Sold
